"Reservoir_name","Basin","Subbasin","Agency_name","Date","Year","Month","Full_reservoir_level","Live_capacity_FRL","Storage","Level"
"Thebi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-05","2023","07","126","1.065E-5","0.0019","122.4"
"Thebi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-06","2023","07","126","1.065E-5","0.0019","122.4"
"Thebi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-07","2023","07","126","1.065E-5","0.0023","122.7"
"Thebi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-08","2023","07","126","1.065E-5","0.0023","122.7"
"Thebi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-09","2023","07","126","1.065E-5","0.00257","122.9"
"Thebi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-10","2023","07","126","1.065E-5","0.00257","122.9"
"Thebi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-11","2023","07","126","1.065E-5","0.00284","123.1"
"Thebi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-12","2023","07","126","1.065E-5","0.00284","123.1"
"Thebi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-13","2023","07","126","1.065E-5","0.00311","123.3"
"Thebi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-14","2023","07","126","1.065E-5","0.00311","123.3"
"Thebi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-15","2023","07","126","1.065E-5","0.00311","123.3"
"Thebi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-16","2023","07","126","1.065E-5","0.00311","123.3"
"Thebi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-17","2023","07","126","1.065E-5","0.00311","123.3"
"Thebi","West flowing rivers of Kutch and Saurashtra including Luni Basin","Shetranjuli and other east flowing rivers","Gujarat","2023-07-18","2023","07","126","1.065E-5","0.00311","123.3"
